NFE, Elapsed Time, Approximation Set, Population, Population Size
440, 1.2473844010000001, "[[3.0][4.0,0.0,1.0,0.0,0.0]]", "[[3.0][4.0,0.0,1.0,0.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [2.6666666666666665][2.0,0.0,3.0,0.0,1.0], [3.818181818181819][5.0,0.0,1.0,0.0,0.0], [3.9375][4.0,0.0,2.0,0.0,0.0], [4.615384615384615][2.0,0.0,3.0,0.0,1.0], [7.200000000000001][4.0,0.0,2.0,0.0,0.0], [7.499999999999999][4.0,0.0,2.0,0.0,0.0], [13.5][4.0,0.0,2.0,0.0,0.0], [3.5999999999999996][3.0,0.0,2.0,1.0,1.0], [3.818181818181819][3.0,0.0,3.0,0.0,1.0], [3.829787234042554][4.0,0.0,3.0,0.0,0.0], [4.0][3.0,0.0,3.0,0.0,1.0], [4.800000000000001][3.0,0.0,3.0,0.0,1.0], [4.800000000000001][2.0,0.0,4.0,0.0,1.0], [5.0][2.0,0.0,4.0,0.0,1.0], [6.0][6.0,0.0,1.0,0.0,0.0], [7.499999999999999][5.0,0.0,2.0,0.0,0.0], [8.0][5.0,0.0,2.0,0.0,0.0], [10.0][6.0,0.0,1.0,0.0,0.0], [12.0][3.0,0.0,3.0,1.0,0.0], [17.5][4.0,0.0,3.0,0.0,0.0], [21.0][4.0,0.0,3.0,0.0,0.0], [NaN][7.0,0.0,0.0,0.0,0.0], [NaN][7.0,0.0,0.0,0.0,0.0], [1.5][5.0,0.0,3.0,0.0,0.0], [4.0][5.0,0.0,3.0,0.0,0.0], [4.0][5.0,0.0,3.0,0.0,0.0], [4.0][5.0,0.0,3.0,0.0,0.0], [4.0][5.0,0.0,3.0,0.0,0.0], [4.0][5.0,0.0,3.0,0.0,0.0], [4.0][5.0,0.0,3.0,0.0,0.0], [4.0][5.0,0.0,3.0,0.0,0.0], [4.0][5.0,0.0,3.0,0.0,0.0], [4.666666666666667][4.0,1.0,2.0,0.0,1.0], [5.0][2.0,1.0,4.0,0.0,1.0], [5.333333333333333][4.0,0.0,4.0,0.0,0.0], [5.333333333333333][4.0,0.0,4.0,0.0,0.0], [5.333333333333333][4.0,0.0,4.0,0.0,0.0]]", 40
480, 1.298961172, "[[3.0][4.0,0.0,1.0,0.0,0.0]]", "[[3.0][4.0,0.0,1.0,0.0,0.0], [3.0967741935483875][4.0,0.0,1.0,0.0,0.0], [6.486486486486486][4.0,0.0,0.0,1.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [1.8260869565217392][2.0,0.0,3.0,0.0,1.0], [1.9649122807017543][2.0,1.0,2.0,0.0,1.0], [2.6666666666666665][2.0,0.0,3.0,0.0,1.0], [3.0][1.0,0.0,4.0,0.0,1.0], [3.818181818181819][5.0,0.0,1.0,0.0,0.0], [3.9375][4.0,0.0,2.0,0.0,0.0], [4.615384615384615][2.0,0.0,3.0,0.0,1.0], [4.800000000000001][5.0,0.0,1.0,0.0,0.0], [4.800000000000001][5.0,0.0,1.0,0.0,0.0], [5.0][1.0,0.0,4.0,0.0,1.0], [7.200000000000001][4.0,0.0,2.0,0.0,0.0], [7.200000000000001][4.0,0.0,2.0,0.0,0.0], [7.499999999999999][4.0,0.0,2.0,0.0,0.0], [8.0][4.0,0.0,2.0,0.0,0.0], [13.5][4.0,0.0,2.0,0.0,0.0], [2.1875][1.0,1.0,3.0,0.0,2.0], [3.0][5.0,0.0,2.0,0.0,0.0], [3.5999999999999996][3.0,0.0,2.0,1.0,1.0], [3.818181818181819][3.0,0.0,3.0,0.0,1.0], [3.829787234042554][4.0,0.0,3.0,0.0,0.0], [4.0][3.0,0.0,3.0,0.0,1.0], [4.800000000000001][3.0,0.0,3.0,0.0,1.0], [4.800000000000001][2.0,0.0,4.0,0.0,1.0], [5.0][2.0,0.0,4.0,0.0,1.0], [6.0][6.0,0.0,1.0,0.0,0.0], [7.499999999999999][5.0,0.0,2.0,0.0,0.0], [8.0][5.0,0.0,2.0,0.0,0.0], [10.0][6.0,0.0,1.0,0.0,0.0], [12.0][3.0,0.0,3.0,1.0,0.0], [17.5][4.0,0.0,3.0,0.0,0.0], [21.0][4.0,0.0,3.0,0.0,0.0], [NaN][7.0,0.0,0.0,0.0,0.0], [NaN][7.0,0.0,0.0,0.0,0.0], [1.5][5.0,0.0,3.0,0.0,0.0], [1.5483870967741935][4.0,1.0,2.0,0.0,1.0]]", 40
520, 1.3544115410000002, "[[1.7142857142857144][2.0,0.0,1.0,0.0,1.0]]", "[[1.7142857142857144][2.0,0.0,1.0,0.0,1.0], [2.3076923076923075][2.0,0.0,3.0,0.0,0.0], [3.0][4.0,0.0,1.0,0.0,0.0], [3.0967741935483875][4.0,0.0,1.0,0.0,0.0], [6.486486486486486][4.0,0.0,0.0,1.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [1.7142857142857144][3.0,1.0,1.0,0.0,1.0], [1.8260869565217392][2.0,0.0,3.0,0.0,1.0], [1.9649122807017543][2.0,1.0,2.0,0.0,1.0], [2.6666666666666665][2.0,0.0,3.0,0.0,1.0], [3.0][1.0,0.0,4.0,0.0,1.0], [3.818181818181819][5.0,0.0,1.0,0.0,0.0], [3.818181818181819][5.0,0.0,1.0,0.0,0.0], [3.9375][4.0,0.0,2.0,0.0,0.0], [4.444444444444445][4.0,0.0,2.0,0.0,0.0], [4.615384615384615][2.0,0.0,3.0,0.0,1.0], [4.800000000000001][5.0,0.0,1.0,0.0,0.0], [4.800000000000001][5.0,0.0,1.0,0.0,0.0], [5.0][1.0,0.0,4.0,0.0,1.0], [7.200000000000001][4.0,0.0,2.0,0.0,0.0], [7.200000000000001][4.0,0.0,2.0,0.0,0.0], [7.499999999999999][4.0,0.0,2.0,0.0,0.0], [8.0][4.0,0.0,2.0,0.0,0.0], [11.25][3.0,0.0,2.0,1.0,0.0], [13.5][4.0,0.0,2.0,0.0,0.0], [1.4736842105263157][4.0,1.0,1.0,0.0,1.0], [2.1875][1.0,1.0,3.0,0.0,2.0], [3.0][5.0,0.0,2.0,0.0,0.0], [3.0][5.0,0.0,2.0,0.0,0.0], [3.5999999999999996][3.0,0.0,2.0,1.0,1.0], [3.818181818181819][3.0,0.0,3.0,0.0,1.0], [3.829787234042554][4.0,0.0,3.0,0.0,0.0], [4.0][3.0,0.0,3.0,0.0,1.0], [4.800000000000001][3.0,0.0,3.0,0.0,1.0], [4.800000000000001][2.0,0.0,4.0,0.0,1.0], [5.0][2.0,0.0,4.0,0.0,1.0], [6.0][6.0,0.0,1.0,0.0,0.0], [7.499999999999999][5.0,0.0,2.0,0.0,0.0], [8.0][5.0,0.0,2.0,0.0,0.0]]", 40
560, 1.406535212, "[[1.7142857142857144][2.0,0.0,1.0,0.0,1.0]]", "[[1.7142857142857144][2.0,0.0,1.0,0.0,1.0], [2.3076923076923075][2.0,0.0,3.0,0.0,0.0], [3.0][4.0,0.0,1.0,0.0,0.0], [3.0967741935483875][4.0,0.0,1.0,0.0,0.0], [4.571428571428571][4.0,0.0,1.0,0.0,0.0], [6.486486486486486][4.0,0.0,0.0,1.0,0.0], [8.129032258064516][4.0,0.0,0.0,1.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [1.2173913043478262][2.0,1.0,2.0,0.0,1.0], [1.7142857142857144][3.0,1.0,1.0,0.0,1.0], [1.8260869565217392][2.0,0.0,3.0,0.0,1.0], [1.9649122807017543][2.0,1.0,2.0,0.0,1.0], [2.064516129032258][2.0,0.0,3.0,0.0,1.0], [2.6666666666666665][2.0,0.0,3.0,0.0,1.0], [3.0][1.0,0.0,4.0,0.0,1.0], [3.818181818181819][5.0,0.0,1.0,0.0,0.0], [3.818181818181819][5.0,0.0,1.0,0.0,0.0], [3.8709677419354844][1.0,0.0,4.0,0.0,1.0], [3.9375][4.0,0.0,2.0,0.0,0.0], [4.444444444444445][4.0,0.0,2.0,0.0,0.0], [4.615384615384615][2.0,0.0,3.0,0.0,1.0], [4.800000000000001][5.0,0.0,1.0,0.0,0.0], [4.800000000000001][5.0,0.0,1.0,0.0,0.0], [4.800000000000001][5.0,0.0,1.0,0.0,0.0], [5.0][1.0,0.0,4.0,0.0,1.0], [7.200000000000001][4.0,0.0,2.0,0.0,0.0], [7.200000000000001][4.0,0.0,2.0,0.0,0.0], [7.499999999999999][4.0,0.0,2.0,0.0,0.0], [8.0][4.0,0.0,2.0,0.0,0.0], [8.0][4.0,0.0,2.0,0.0,0.0], [10.799999999999999][3.0,0.0,2.0,1.0,0.0], [11.25][3.0,0.0,2.0,1.0,0.0], [13.5][4.0,0.0,2.0,0.0,0.0], [1.4736842105263157][4.0,1.0,1.0,0.0,1.0], [1.4736842105263157][4.0,1.0,1.0,0.0,1.0], [2.1875][1.0,1.0,3.0,0.0,2.0], [3.0][5.0,0.0,2.0,0.0,0.0], [3.0][5.0,0.0,2.0,0.0,0.0]]", 40
600, 1.4577524830000002, "[[1.7142857142857144][2.0,0.0,1.0,0.0,1.0]]", "[[1.7142857142857144][2.0,0.0,1.0,0.0,1.0], [2.4347826086956523][1.0,0.0,3.0,0.0,0.0], [2.3076923076923075][2.0,0.0,3.0,0.0,0.0], [3.0][4.0,0.0,1.0,0.0,0.0], [3.0967741935483875][4.0,0.0,1.0,0.0,0.0], [4.571428571428571][4.0,0.0,1.0,0.0,0.0], [6.0][3.0,0.0,1.0,1.0,0.0], [6.486486486486486][4.0,0.0,0.0,1.0,0.0], [8.129032258064516][4.0,0.0,0.0,1.0,0.0], [8.333333333333334][0.0,0.0,4.0,1.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [1.2173913043478262][2.0,1.0,2.0,0.0,1.0], [1.7142857142857144][3.0,1.0,1.0,0.0,1.0], [1.8260869565217392][2.0,0.0,3.0,0.0,1.0], [1.9649122807017543][2.0,1.0,2.0,0.0,1.0], [1.9672131147540985][2.0,0.0,2.0,1.0,1.0], [2.064516129032258][2.0,0.0,3.0,0.0,1.0], [2.6666666666666665][2.0,0.0,3.0,0.0,1.0], [2.6666666666666665][2.0,0.0,3.0,0.0,1.0], [2.8571428571428568][2.0,0.0,3.0,0.0,1.0], [3.0][1.0,0.0,4.0,0.0,1.0], [3.818181818181819][5.0,0.0,1.0,0.0,0.0], [3.818181818181819][5.0,0.0,1.0,0.0,0.0], [3.8709677419354844][1.0,0.0,4.0,0.0,1.0], [3.9375][4.0,0.0,2.0,0.0,0.0], [4.0][4.0,0.0,2.0,0.0,0.0], [4.0][4.0,0.0,2.0,0.0,0.0], [4.444444444444445][4.0,0.0,2.0,0.0,0.0], [4.615384615384615][2.0,0.0,3.0,0.0,1.0], [4.800000000000001][5.0,0.0,1.0,0.0,0.0], [4.800000000000001][5.0,0.0,1.0,0.0,0.0], [4.800000000000001][5.0,0.0,1.0,0.0,0.0], [5.0][1.0,0.0,4.0,0.0,1.0], [7.200000000000001][4.0,0.0,2.0,0.0,0.0], [7.200000000000001][4.0,0.0,2.0,0.0,0.0], [7.499999999999999][4.0,0.0,2.0,0.0,0.0], [8.0][4.0,0.0,2.0,0.0,0.0], [8.0][4.0,0.0,2.0,0.0,0.0]]", 40
640, 1.503796157, "[[2.739130434782609][1.0,0.0,1.0,0.0,0.0]]", "[[2.739130434782609][1.0,0.0,1.0,0.0,0.0], [1.7142857142857144][2.0,0.0,1.0,0.0,1.0], [2.4347826086956523][1.0,0.0,3.0,0.0,0.0], [2.9473684210526314][4.0,0.0,0.0,0.0,0.0], [3.0][2.0,0.0,2.0,0.0,0.0], [4.375][1.0,0.0,2.0,0.0,1.0], [6.999999999999999][1.0,0.0,3.0,0.0,0.0], [NaN][4.0,0.0,0.0,0.0,0.0], [2.3076923076923075][2.0,0.0,3.0,0.0,0.0], [2.8235294117647056][2.0,0.0,2.0,0.0,1.0], [3.0][4.0,0.0,1.0,0.0,0.0], [3.0967741935483875][4.0,0.0,1.0,0.0,0.0], [4.571428571428571][4.0,0.0,1.0,0.0,0.0], [6.0][3.0,0.0,1.0,1.0,0.0], [6.486486486486486][4.0,0.0,0.0,1.0,0.0], [8.129032258064516][4.0,0.0,0.0,1.0,0.0], [8.333333333333334][0.0,0.0,4.0,1.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [1.2173913043478262][2.0,1.0,2.0,0.0,1.0], [1.7142857142857144][3.0,1.0,1.0,0.0,1.0], [1.8260869565217392][2.0,0.0,3.0,0.0,1.0], [1.9649122807017543][2.0,1.0,2.0,0.0,1.0], [1.9672131147540985][2.0,0.0,2.0,1.0,1.0], [2.064516129032258][2.0,0.0,3.0,0.0,1.0], [2.6666666666666665][2.0,0.0,3.0,0.0,1.0], [2.6666666666666665][2.0,0.0,3.0,0.0,1.0], [2.8571428571428568][2.0,0.0,3.0,0.0,1.0], [3.0][1.0,0.0,4.0,0.0,1.0], [3.818181818181819][5.0,0.0,1.0,0.0,0.0], [3.818181818181819][5.0,0.0,1.0,0.0,0.0], [3.8709677419354844][1.0,0.0,4.0,0.0,1.0], [3.9375][4.0,0.0,2.0,0.0,0.0], [4.0][4.0,0.0,2.0,0.0,0.0], [4.0][4.0,0.0,2.0,0.0,0.0], [4.064516129032258][3.0,0.0,1.0,1.0,1.0], [4.444444444444445][4.0,0.0,2.0,0.0,0.0], [4.615384615384615][2.0,0.0,3.0,0.0,1.0], [4.800000000000001][5.0,0.0,1.0,0.0,0.0]]", 40
680, 1.557729327, "[[2.739130434782609][1.0,0.0,1.0,0.0,0.0]]", "[[2.739130434782609][1.0,0.0,1.0,0.0,0.0], [3.5][1.0,0.0,2.0,0.0,0.0], [1.7142857142857144][2.0,0.0,1.0,0.0,1.0], [1.9310344827586206][1.0,0.0,2.0,0.0,1.0], [2.4347826086956523][1.0,0.0,3.0,0.0,0.0], [2.9473684210526314][4.0,0.0,0.0,0.0,0.0], [3.0][2.0,0.0,2.0,0.0,0.0], [4.375][1.0,0.0,2.0,0.0,1.0], [6.999999999999999][1.0,0.0,3.0,0.0,0.0], [NaN][4.0,0.0,0.0,0.0,0.0], [1.2972972972972974][2.0,0.0,2.0,0.0,1.0], [2.3076923076923075][2.0,0.0,3.0,0.0,0.0], [2.8235294117647056][2.0,0.0,2.0,0.0,1.0], [3.0][4.0,0.0,1.0,0.0,0.0], [3.0][4.0,0.0,1.0,0.0,0.0], [3.0967741935483875][4.0,0.0,1.0,0.0,0.0], [4.571428571428571][4.0,0.0,1.0,0.0,0.0], [6.0][3.0,0.0,1.0,1.0,0.0], [6.486486486486486][4.0,0.0,0.0,1.0,0.0], [6.666666666666667][4.0,0.0,1.0,0.0,0.0], [6.666666666666667][1.0,0.0,3.0,1.0,0.0], [8.0][1.0,0.0,4.0,0.0,0.0], [8.129032258064516][4.0,0.0,0.0,1.0,0.0], [8.333333333333334][0.0,0.0,4.0,1.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [1.2173913043478262][2.0,1.0,2.0,0.0,1.0], [1.7142857142857144][3.0,1.0,1.0,0.0,1.0], [1.8260869565217392][2.0,0.0,3.0,0.0,1.0], [1.9649122807017543][2.0,1.0,2.0,0.0,1.0], [1.9672131147540985][2.0,0.0,2.0,1.0,1.0], [2.064516129032258][2.0,0.0,3.0,0.0,1.0], [2.6666666666666665][2.0,0.0,3.0,0.0,1.0], [2.6666666666666665][2.0,0.0,3.0,0.0,1.0], [2.8571428571428568][2.0,0.0,3.0,0.0,1.0], [3.0][1.0,0.0,4.0,0.0,1.0], [3.0967741935483875][2.0,0.0,3.0,0.0,1.0], [3.2][0.0,1.0,4.0,0.0,1.0], [3.818181818181819][5.0,0.0,1.0,0.0,0.0]]", 40
720, 1.611667897, "[[2.739130434782609][1.0,0.0,1.0,0.0,0.0]]", "[[2.739130434782609][1.0,0.0,1.0,0.0,0.0], [3.5][1.0,0.0,2.0,0.0,0.0], [5.333333333333333][1.0,0.0,2.0,0.0,0.0], [1.7142857142857144][2.0,0.0,1.0,0.0,1.0], [1.9310344827586206][1.0,0.0,2.0,0.0,1.0], [2.4347826086956523][1.0,0.0,3.0,0.0,0.0], [2.9473684210526314][4.0,0.0,0.0,0.0,0.0], [3.0][2.0,0.0,2.0,0.0,0.0], [3.5294117647058822][2.0,0.0,2.0,0.0,0.0], [4.375][1.0,0.0,2.0,0.0,1.0], [6.999999999999999][1.0,0.0,3.0,0.0,0.0], [NaN][4.0,0.0,0.0,0.0,0.0], [1.2972972972972974][2.0,0.0,2.0,0.0,1.0], [2.3076923076923075][2.0,0.0,3.0,0.0,0.0], [2.5945945945945947][1.0,0.0,3.0,0.0,1.0], [2.8235294117647056][2.0,0.0,2.0,0.0,1.0], [3.0][4.0,0.0,1.0,0.0,0.0], [3.0][4.0,0.0,1.0,0.0,0.0], [3.0967741935483875][4.0,0.0,1.0,0.0,0.0], [4.571428571428571][4.0,0.0,1.0,0.0,0.0], [6.0][3.0,0.0,1.0,1.0,0.0], [6.486486486486486][4.0,0.0,0.0,1.0,0.0], [6.666666666666667][4.0,0.0,1.0,0.0,0.0], [6.666666666666667][1.0,0.0,3.0,1.0,0.0], [8.0][1.0,0.0,4.0,0.0,0.0], [8.129032258064516][4.0,0.0,0.0,1.0,0.0], [8.333333333333334][0.0,0.0,4.0,1.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [0.7734806629834253][1.0,1.0,2.0,0.0,2.0], [1.2173913043478262][2.0,1.0,2.0,0.0,1.0], [1.7142857142857144][3.0,1.0,1.0,0.0,1.0], [1.8260869565217392][2.0,0.0,3.0,0.0,1.0], [1.9649122807017543][2.0,1.0,2.0,0.0,1.0], [1.9672131147540985][2.0,0.0,2.0,1.0,1.0], [2.064516129032258][2.0,0.0,3.0,0.0,1.0], [2.6666666666666665][2.0,0.0,3.0,0.0,1.0], [2.6666666666666665][2.0,0.0,3.0,0.0,1.0], [2.666666666666667][1.0,0.0,4.0,0.0,1.0]]", 40
760, 1.6673090650000002, "[[2.739130434782609][1.0,0.0,1.0,0.0,0.0]]", "[[2.739130434782609][1.0,0.0,1.0,0.0,0.0], [3.5][1.0,0.0,2.0,0.0,0.0], [5.161290322580646][0.0,0.0,3.0,0.0,0.0], [5.333333333333333][1.0,0.0,2.0,0.0,0.0], [1.7142857142857144][2.0,0.0,1.0,0.0,1.0], [1.7266187050359714][1.0,0.0,1.0,1.0,1.0], [1.9310344827586206][1.0,0.0,2.0,0.0,1.0], [2.0][2.0,0.0,2.0,0.0,0.0], [2.4347826086956523][1.0,0.0,3.0,0.0,0.0], [2.9473684210526314][4.0,0.0,0.0,0.0,0.0], [2.9473684210526314][4.0,0.0,0.0,0.0,0.0], [3.0][2.0,0.0,2.0,0.0,0.0], [3.5294117647058822][2.0,0.0,2.0,0.0,0.0], [3.636363636363636][1.0,0.0,2.0,1.0,0.0], [4.375][1.0,0.0,2.0,0.0,1.0], [5.869565217391305][3.0,0.0,0.0,1.0,0.0], [6.999999999999999][1.0,0.0,3.0,0.0,0.0], [NaN][4.0,0.0,0.0,0.0,0.0], [1.2972972972972974][2.0,0.0,2.0,0.0,1.0], [2.3076923076923075][2.0,0.0,3.0,0.0,0.0], [2.5945945945945947][1.0,0.0,3.0,0.0,1.0], [2.7067669172932334][1.0,0.0,2.0,1.0,1.0], [2.8235294117647056][2.0,0.0,2.0,0.0,1.0], [3.0][4.0,0.0,1.0,0.0,0.0], [3.0][4.0,0.0,1.0,0.0,0.0], [3.0967741935483875][4.0,0.0,1.0,0.0,0.0], [4.571428571428571][4.0,0.0,1.0,0.0,0.0], [6.0][3.0,0.0,1.0,1.0,0.0], [6.0][3.0,0.0,1.0,1.0,0.0], [6.486486486486486][4.0,0.0,0.0,1.0,0.0], [6.666666666666667][4.0,0.0,1.0,0.0,0.0], [6.666666666666667][1.0,0.0,3.0,1.0,0.0], [6.666666666666667][4.0,0.0,1.0,0.0,0.0], [8.0][1.0,0.0,4.0,0.0,0.0], [8.129032258064516][4.0,0.0,0.0,1.0,0.0], [8.333333333333334][0.0,0.0,4.0,1.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [0.0][5.0,0.0,1.0,0.0,0.0], [0.7734806629834253][1.0,1.0,2.0,0.0,2.0]]", 40
800, 1.7207314360000001, "[[2.739130434782609][1.0,0.0,1.0,0.0,0.0]]", "[[2.739130434782609][1.0,0.0,1.0,0.0,0.0], [1.2972972972972974][1.0,0.0,1.0,0.0,1.0], [2.625][0.0,0.0,3.0,0.0,0.0], [3.0][1.0,0.0,1.0,1.0,0.0], [3.4461538461538463][0.0,0.0,2.0,1.0,0.0], [3.5][1.0,0.0,2.0,0.0,0.0], [3.9298245614035086][1.0,0.0,2.0,0.0,0.0], [5.161290322580646][0.0,0.0,3.0,0.0,0.0], [5.333333333333333][1.0,0.0,2.0,0.0,0.0], [1.7142857142857144][2.0,0.0,1.0,0.0,1.0], [1.7266187050359714][1.0,0.0,1.0,1.0,1.0], [1.9310344827586206][1.0,0.0,2.0,0.0,1.0], [2.0][2.0,0.0,2.0,0.0,0.0], [2.285714285714286][1.0,0.0,2.0,0.0,1.0], [2.4347826086956523][1.0,0.0,3.0,0.0,0.0], [2.9473684210526314][4.0,0.0,0.0,0.0,0.0], [2.9473684210526314][4.0,0.0,0.0,0.0,0.0], [3.0][2.0,0.0,2.0,0.0,0.0], [3.5294117647058822][2.0,0.0,2.0,0.0,0.0], [3.636363636363636][1.0,0.0,2.0,1.0,0.0], [4.375][1.0,0.0,2.0,0.0,1.0], [4.421052631578947][3.0,0.0,1.0,0.0,0.0], [5.869565217391305][3.0,0.0,0.0,1.0,0.0], [6.999999999999999][1.0,0.0,3.0,0.0,0.0], [NaN][4.0,0.0,0.0,0.0,0.0], [1.2972972972972974][2.0,0.0,2.0,0.0,1.0], [1.9310344827586206][1.0,1.0,2.0,0.0,1.0], [2.3076923076923075][2.0,0.0,3.0,0.0,0.0], [2.5945945945945947][1.0,0.0,3.0,0.0,1.0], [2.7067669172932334][1.0,0.0,2.0,1.0,1.0], [2.8235294117647056][2.0,0.0,2.0,0.0,1.0], [3.0][4.0,0.0,1.0,0.0,0.0], [3.0][4.0,0.0,1.0,0.0,0.0], [3.0][4.0,0.0,1.0,0.0,0.0], [3.0][4.0,0.0,1.0,0.0,0.0], [3.0967741935483875][4.0,0.0,1.0,0.0,0.0], [3.0967741935483875][0.0,1.0,3.0,0.0,1.0], [3.5555555555555554][2.0,0.0,3.0,0.0,0.0], [4.571428571428571][4.0,0.0,1.0,0.0,0.0], [6.0][3.0,0.0,1.0,1.0,0.0]]", 40
840, 1.7759915050000001, "[[2.739130434782609][1.0,0.0,1.0,0.0,0.0]]", "[[2.739130434782609][1.0,0.0,1.0,0.0,0.0], [3.862068965517241][0.0,0.0,2.0,0.0,0.0], [1.2972972972972974][1.0,0.0,1.0,0.0,1.0], [1.4545454545454546][1.0,0.0,1.0,0.0,1.0], [2.5945945945945947][1.0,0.0,2.0,0.0,0.0], [2.625][0.0,0.0,3.0,0.0,0.0], [3.0][1.0,0.0,1.0,1.0,0.0], [3.428571428571429][3.0,0.0,0.0,0.0,0.0], [3.4461538461538463][0.0,0.0,2.0,1.0,0.0], [3.5][1.0,0.0,2.0,0.0,0.0], [3.8769230769230774][2.0,0.0,1.0,0.0,0.0], [3.9298245614035086][1.0,0.0,2.0,0.0,0.0], [5.0][1.0,0.0,2.0,0.0,0.0], [5.161290322580646][0.0,0.0,3.0,0.0,0.0], [5.333333333333333][1.0,0.0,2.0,0.0,0.0], [1.2000000000000002][1.0,1.0,1.0,0.0,1.0], [1.3176470588235294][1.0,1.0,1.0,0.0,1.0], [1.7142857142857144][2.0,0.0,1.0,0.0,1.0], [1.7266187050359714][1.0,0.0,1.0,1.0,1.0], [1.9310344827586206][1.0,0.0,2.0,0.0,1.0], [2.0][2.0,0.0,2.0,0.0,0.0], [2.285714285714286][1.0,0.0,2.0,0.0,1.0], [2.4347826086956523][1.0,0.0,3.0,0.0,0.0], [2.4347826086956523][1.0,0.0,3.0,0.0,0.0], [2.9473684210526314][4.0,0.0,0.0,0.0,0.0], [2.9473684210526314][4.0,0.0,0.0,0.0,0.0], [3.0][2.0,0.0,2.0,0.0,0.0], [3.4594594594594597][0.0,0.0,3.0,1.0,0.0], [3.5294117647058822][2.0,0.0,2.0,0.0,0.0], [3.5294117647058822][2.0,0.0,2.0,0.0,0.0], [3.636363636363636][1.0,0.0,2.0,1.0,0.0], [4.2][0.0,0.0,4.0,0.0,0.0], [4.375][1.0,0.0,2.0,0.0,1.0], [4.421052631578947][3.0,0.0,1.0,0.0,0.0], [4.615384615384616][0.0,0.0,4.0,0.0,0.0], [5.869565217391305][3.0,0.0,0.0,1.0,0.0], [6.999999999999999][1.0,0.0,3.0,0.0,0.0], [NaN][4.0,0.0,0.0,0.0,0.0], [1.2972972972972974][2.0,0.0,2.0,0.0,1.0], [1.9310344827586206][1.0,1.0,2.0,0.0,1.0]]", 40
