NFE, Elapsed Time, Approximation Set, Population, Population Size
9120, 11.41279525, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.4150943396226414][0.0,0.0,0.0,0.0,0.0], [1.4754098360655736][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.566579634464752][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0]]", 40
9160, 11.454887560000001, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.4150943396226414][0.0,0.0,0.0,0.0,0.0], [1.4754098360655736][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.566579634464752][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0]]", 40
9200, 11.501570970000001, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.4150943396226414][0.0,0.0,0.0,0.0,0.0], [1.4754098360655736][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.566579634464752][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0]]", 40
9240, 11.54532548, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.4150943396226414][0.0,0.0,0.0,0.0,0.0], [1.4754098360655736][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.566579634464752][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0]]", 40
9280, 11.58697469, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.4150943396226414][0.0,0.0,0.0,0.0,0.0], [1.4754098360655736][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.566579634464752][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0]]", 40
9320, 11.6320151, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.4150943396226414][0.0,0.0,0.0,0.0,0.0], [1.4754098360655736][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.566579634464752][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0]]", 40
9360, 11.669013308, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.4150943396226414][0.0,0.0,0.0,0.0,0.0], [1.4754098360655736][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.566579634464752][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0]]", 40
9400, 11.706691917, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.4150943396226414][0.0,0.0,0.0,0.0,0.0], [1.4754098360655736][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.566579634464752][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0]]", 40
9440, 11.759135329000001, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.4150943396226414][0.0,0.0,0.0,0.0,0.0], [1.4754098360655736][0.0,0.0,0.0,0.0,0.0], [1.4754098360655736][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.566579634464752][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0]]", 40
9480, 11.804468939000001, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.4150943396226414][0.0,0.0,0.0,0.0,0.0], [1.4754098360655736][0.0,0.0,0.0,0.0,0.0], [1.4754098360655736][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.566579634464752][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0]]", 40
9520, 11.849703550000001, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.4150943396226414][0.0,0.0,0.0,0.0,0.0], [1.4754098360655736][0.0,0.0,0.0,0.0,0.0], [1.4754098360655736][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.5533980582524272][0.0,0.0,0.0,0.0,0.0], [1.566579634464752][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0], [1.574105621805792][0.0,0.0,0.0,0.0,0.0]]", 40
